"","ID","Local_ID","Language_ID","Parameter_ID","Value","Form","Segments","Comment","Source","Cognacy","Loan","Graphemes","Profile","Problematic","Other_Form","Variant_ID"
"395","east2340-1-1-1",NA,"east2340-1",1,"und","und",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"396","east2340-1-2-1",NA,"east2340-1",2,"rɑnd","rɑnd",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"397","east2340-1-3-1",NA,"east2340-1",3,"mund","mund",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"398","east2340-1-4-1",NA,"east2340-1",4,"nɑluŋɡ","nɑluŋɡ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"399","east2340-1-5-1",NA,"east2340-1",5,"hɛŋɡ","hɛŋɡ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"400","east2340-1-6-1",NA,"east2340-1",6,"hɑruŋɡ","hɑruŋɡ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"401","east2340-1-8-1",NA,"east2340-1",8,"aʈ","aʈ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"402","east2340-1-9-1",NA,"east2340-1",9,"nau","nau",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"403","east2340-1-10-1",NA,"east2340-1",10,"dɑs","dɑs",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"404","east2340-1-11-1",NA,"east2340-1",11,"gyaɾa","gyaɾa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"405","east2340-1-12-1",NA,"east2340-1",12,"baɾa","baɾa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"406","east2340-1-13-1",NA,"east2340-1",13,"t̪eːra","t̪eːra",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"407","east2340-1-14-1",NA,"east2340-1",14,"sʌvd̪a","sʌvd̪a",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"408","east2340-1-15-1",NA,"east2340-1",15,"pʌnd̪ɾa","pʌnd̪ɾa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"409","east2340-1-16-1",NA,"east2340-1",16,"soːla","soːla",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"410","east2340-1-17-1",NA,"east2340-1",17,"sʌt̪ɾa","sʌt̪ɾa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"411","east2340-1-18-1",NA,"east2340-1",18,"ʌʈʈaɾa","ʌʈʈaɾa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"412","east2340-1-19-1",NA,"east2340-1",19,"unnis","unnis",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"413","east2340-1-20-1",NA,"east2340-1",20,"und kɔɽi","und kɔɽi",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"414","east2340-1-21-1",NA,"east2340-1",21,"ikkais","ikkais",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"415","east2340-1-22-1",NA,"east2340-1",22,"bais","bais",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"416","east2340-1-23-1",NA,"east2340-1",23,"teis","teis",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"417","east2340-1-24-1",NA,"east2340-1",24,"t͡ʃɔbis","t͡ʃɔbis",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"418","east2340-1-25-1",NA,"east2340-1",25,"pʌt͡ʃis","pʌt͡ʃis",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"419","east2340-1-26-1",NA,"east2340-1",26,"t͡ʃʰʌbːis","t͡ʃʰʌbːis",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"420","east2340-1-27-1",NA,"east2340-1",27,"sʌt̪ais","sʌt̪ais",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"421","east2340-1-28-1",NA,"east2340-1",28,"ʌʈʰais","ʌʈʰais",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"422","east2340-1-29-1",NA,"east2340-1",29,"ʊnt̪is","ʊnt̪is",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"423","east2340-1-30-1",NA,"east2340-1",30,"und kɔɽi dɑs","und kɔɽi dɑs",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"424","east2340-1-40-1",NA,"east2340-1",40,"rɑnd kɔɽi","rɑnd kɔɽi",NA,"( 2 x 20 )","chan2019",NA,"false",NA,NA,"false","",1
"425","east2340-1-50-1",NA,"east2340-1",50,"ɾɑnd kɔɽi dɑs","ɾɑnd kɔɽi dɑs",NA,"( 2 x 20+ 10 )","chan2019",NA,"false",NA,NA,"false","",1
"426","east2340-1-60-1",NA,"east2340-1",60,"mund kɔɽi","mund kɔɽi",NA,"( 3 x 20 )","chan2019",NA,"false",NA,NA,"false","",1
"427","east2340-1-70-1",NA,"east2340-1",70,"mund kɔɽi dɑs","mund kɔɽi dɑs",NA,"( 3 x 20+ 10 )","chan2019",NA,"false",NA,NA,"false","",1
"428","east2340-1-80-1",NA,"east2340-1",80,"nɑluŋɡ kɔɽi","nɑluŋɡ kɔɽi",NA,"( 4 x 20 )","chan2019",NA,"false",NA,NA,"false","",1
"429","east2340-1-90-1",NA,"east2340-1",90,"nɑluŋɡ kɔɽi dɑs","nɑluŋɡ kɔɽi dɑs",NA,"( 4 x 20+ 10 )","chan2019",NA,"false",NA,NA,"false","",1
"430","east2340-1-100-1",NA,"east2340-1",100,"hɛŋɡ kɔɽi","hɛŋɡ kɔɽi",NA,"( 5 x 20 )","chan2019",NA,"false",NA,NA,"false","",1
"431","east2340-1-200-1",NA,"east2340-1",200,"dɑs kɔɽi","dɑs kɔɽi",NA,"( 10 x 20 )","chan2019",NA,"false",NA,NA,"false","",1
"432","east2340-1-1000-1",NA,"east2340-1",1000,"hɑzar","hɑzar",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"433","east2340-1-2000-1",NA,"east2340-1",2000,"rɑnd hɑzar","rɑnd hɑzar",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"434","erav1242-1-1-1",NA,"erav1242-1",1,"u̯ondɨ","u̯ondɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"435","erav1242-1-2-1",NA,"erav1242-1",2,"ɾendɨ","ɾendɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"436","erav1242-1-3-1",NA,"erav1242-1",3,"muːndɨ","muːndɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"437","erav1242-1-4-1",NA,"erav1242-1",4,"naːlɨ","naːlɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"438","erav1242-1-5-1",NA,"erav1242-1",5,"ʌɲɟɨ","ʌɲɟɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"439","erav1242-1-6-1",NA,"erav1242-1",6,"aːɾɨ","aːɾɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"440","erav1242-1-7-1",NA,"erav1242-1",7,"i̯eːɭɨ","i̯eːɭɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"441","erav1242-1-8-1",NA,"erav1242-1",8,"i̯eʈʈɨ","i̯eʈʈɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"442","erav1242-1-9-1",NA,"erav1242-1",9,"u̯ombʌðɨ","u̯ombʌðɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"443","erav1242-1-10-1",NA,"erav1242-1",10,"pʌt̪t̪ɨ","pʌt̪t̪ɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"444","erav1242-1-11-1",NA,"erav1242-1",11,"pʌðinǒndɨ","pʌðinǒndɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"445","erav1242-1-12-1",NA,"erav1242-1",12,"pʌnnendɨ","pʌnnendɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"446","erav1242-1-13-1",NA,"erav1242-1",13,"pʌðǐmuːndɨ","pʌðǐmuːndɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"447","erav1242-1-14-1",NA,"erav1242-1",14,"pʌðǐnaːlɨ","pʌðǐnaːlɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"448","erav1242-1-15-1",NA,"erav1242-1",15,"pʌðǐnʌɲɟɨ","pʌðǐnʌɲɟɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"449","erav1242-1-16-1",NA,"erav1242-1",16,"pʌðǐnaːɾɨ","pʌðǐnaːɾɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"450","erav1242-1-17-1",NA,"erav1242-1",17,"pʌðǐneːɭɨ","pʌðǐneːɭɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"451","erav1242-1-18-1",NA,"erav1242-1",18,"pʌðǐnět̪t̪ɨ","pʌðǐnět̪t̪ɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"452","erav1242-1-19-1",NA,"erav1242-1",19,"pʌt̪t̪ǒmbʌðɨ","pʌt̪t̪ǒmbʌðɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"453","erav1242-1-20-1",NA,"erav1242-1",20,"i̯irɨvʌðɨ","i̯irɨvʌðɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"454","erav1242-1-21-1",NA,"erav1242-1",21,"i̯iɾɨvʌt̪t̪ǒndɨ","i̯iɾɨvʌt̪t̪ǒndɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"455","erav1242-1-22-1",NA,"erav1242-1",22,"i̯iɾɨvʌt̪t̪ǐɾendɨ","i̯iɾɨvʌt̪t̪ǐɾendɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"456","erav1242-1-23-1",NA,"erav1242-1",23,"i̯iɾɨvʌt̪t̪ǐmuːndɨ","i̯iɾɨvʌt̪t̪ǐmuːndɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"457","erav1242-1-24-1",NA,"erav1242-1",24,"i̯iɾɨvʌt̪t̪ǐnaːlɨ","i̯iɾɨvʌt̪t̪ǐnaːlɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"458","erav1242-1-25-1",NA,"erav1242-1",25,"i̯iɾɨvʌt̪t̪ǐʌɲɟɨ","i̯iɾɨvʌt̪t̪ǐʌɲɟɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"459","erav1242-1-26-1",NA,"erav1242-1",26,"i̯iɾɨvʌt̪t̪aːɾɨ","i̯iɾɨvʌt̪t̪aːɾɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"460","erav1242-1-27-1",NA,"erav1242-1",27,"i̯iɾɨvʌt̪t̪eːɭɨ","i̯iɾɨvʌt̪t̪eːɭɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"461","erav1242-1-28-1",NA,"erav1242-1",28,"i̯iɾɨvʌt̪t̪eːʈʈɨ","i̯iɾɨvʌt̪t̪eːʈʈɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"462","erav1242-1-29-1",NA,"erav1242-1",29,"i̯iɾɨvʌt̪t̪ǒmbʌðɨ","i̯iɾɨvʌt̪t̪ǒmbʌðɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"463","erav1242-1-30-1",NA,"erav1242-1",30,"muppʌðɨ","muppʌðɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"464","erav1242-1-40-1",NA,"erav1242-1",40,"naːppʌðɨ","naːppʌðɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"465","erav1242-1-50-1",NA,"erav1242-1",50,"ʌmbʌðɨ","ʌmbʌðɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"466","erav1242-1-60-1",NA,"erav1242-1",60,"ʌɾɨvʌðɨ","ʌɾɨvʌðɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"467","erav1242-1-70-1",NA,"erav1242-1",70,"i̯eːɭɨvʌðɨ","i̯eːɭɨvʌðɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"468","erav1242-1-80-1",NA,"erav1242-1",80,"i̯embʌðɨ","i̯embʌðɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"469","erav1242-1-90-1",NA,"erav1242-1",90,"t̪ǒɳɳuːɾɨ","t̪ǒɳɳuːɾɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"470","erav1242-1-100-1",NA,"erav1242-1",100,"nuːɾɨ","nuːɾɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"471","erav1242-1-200-1",NA,"erav1242-1",200,"i̯eɾʌnuːɾɨ","i̯eɾʌnuːɾɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"472","erav1242-1-400-1",NA,"erav1242-1",400,"naːnuːɾɨ","naːnuːɾɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"473","erav1242-1-800-1",NA,"erav1242-1",800,"i̯eʈʈnuːɾɨ","i̯eʈʈnuːɾɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"474","erav1242-1-1000-1",NA,"erav1242-1",1000,"aːi̯ɾɔ̃","aːi̯ɾɔ̃",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"475","erav1242-1-2000-1",NA,"erav1242-1",2000,"rendaːi̯rɔ̃","rendaːi̯rɔ̃",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"476","erav1242-2-1-1",NA,"erav1242-2",1,"u̯ondɨ","u̯ondɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"477","erav1242-2-2-1",NA,"erav1242-2",2,"rʌndɨ","rʌndɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"478","erav1242-2-3-1",NA,"erav1242-2",3,"muːndɨ","muːndɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"479","erav1242-2-4-1",NA,"erav1242-2",4,"naːlɨ","naːlɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"480","erav1242-2-5-1",NA,"erav1242-2",5,"ʌɲɟɨ","ʌɲɟɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"481","erav1242-2-6-1",NA,"erav1242-2",6,"aːrɨ","aːrɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"482","erav1242-2-7-1",NA,"erav1242-2",7,"i̯eːɭɨ","i̯eːɭɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"483","erav1242-2-8-1",NA,"erav1242-2",8,"i̯eʈʈɨ","i̯eʈʈɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"484","erav1242-2-9-1",NA,"erav1242-2",9,"u̯ombʌðɨ","u̯ombʌðɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"485","erav1242-2-10-1",NA,"erav1242-2",10,"pʌt̪t̪ɨ","pʌt̪t̪ɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"486","erav1242-2-11-1",NA,"erav1242-2",11,"pʌðinǒndɨ","pʌðinǒndɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"487","erav1242-2-12-1",NA,"erav1242-2",12,"pʌnnʌndɨ","pʌnnʌndɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"488","erav1242-2-13-1",NA,"erav1242-2",13,"pʌðǐmuːndɨ","pʌðǐmuːndɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"489","erav1242-2-14-1",NA,"erav1242-2",14,"pʌðǐnaːlɨ","pʌðǐnaːlɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"490","erav1242-2-15-1",NA,"erav1242-2",15,"pʌðǐnʌɲɟɨ","pʌðǐnʌɲɟɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"491","erav1242-2-16-1",NA,"erav1242-2",16,"pʌðǐnaːrɨ","pʌðǐnaːrɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"492","erav1242-2-17-1",NA,"erav1242-2",17,"pʌðǐneːɭɨ","pʌðǐneːɭɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"493","erav1242-2-18-1",NA,"erav1242-2",18,"pʌðǐnět̪t̪ɨ","pʌðǐnět̪t̪ɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"494","erav1242-2-19-1",NA,"erav1242-2",19,"pʌt̪t̪ǒmbʌðɨ","pʌt̪t̪ǒmbʌðɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"495","erav1242-2-20-1",NA,"erav1242-2",20,"i̯irɨvʌðɨ","i̯irɨvʌðɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"496","erav1242-2-21-1",NA,"erav1242-2",21,"i̯irɨvʌt̪t̪ǒndɨ","i̯irɨvʌt̪t̪ǒndɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"497","erav1242-2-22-1",NA,"erav1242-2",22,"i̯irɨvʌt̪t̪ǐrʌndɨ","i̯irɨvʌt̪t̪ǐrʌndɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"498","erav1242-2-23-1",NA,"erav1242-2",23,"i̯irɨvʌt̪t̪ǐmuːndɨ","i̯irɨvʌt̪t̪ǐmuːndɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"499","erav1242-2-24-1",NA,"erav1242-2",24,"i̯irɨvʌt̪t̪ǐnaːlɨ","i̯irɨvʌt̪t̪ǐnaːlɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"500","erav1242-2-25-1",NA,"erav1242-2",25,"i̯irɨvʌt̪t̪ǐʌɲɟɨ","i̯irɨvʌt̪t̪ǐʌɲɟɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"501","erav1242-2-26-1",NA,"erav1242-2",26,"i̯irɨvʌt̪t̪aːrɨ","i̯irɨvʌt̪t̪aːrɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"502","erav1242-2-27-1",NA,"erav1242-2",27,"i̯irɨvʌt̪t̪eːɭɨ","i̯irɨvʌt̪t̪eːɭɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"503","erav1242-2-28-1",NA,"erav1242-2",28,"i̯irɨvʌt̪t̪eːʈʈɨ","i̯irɨvʌt̪t̪eːʈʈɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"504","erav1242-2-29-1",NA,"erav1242-2",29,"i̯irɨvʌt̪t̪ǒmbʌðɨ","i̯irɨvʌt̪t̪ǒmbʌðɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"505","erav1242-2-30-1",NA,"erav1242-2",30,"muppʌðɨ","muppʌðɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"506","erav1242-2-40-1",NA,"erav1242-2",40,"naːppʌðɨ","naːppʌðɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"507","erav1242-2-50-1",NA,"erav1242-2",50,"ʌmbʌðɨ","ʌmbʌðɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"508","erav1242-2-60-1",NA,"erav1242-2",60,"ʌrɨvʌðɨ","ʌrɨvʌðɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"509","erav1242-2-70-1",NA,"erav1242-2",70,"i̯eːɭɨvʌðɨ","i̯eːɭɨvʌðɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"510","erav1242-2-80-1",NA,"erav1242-2",80,"i̯embʌðɨ","i̯embʌðɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"511","erav1242-2-90-1",NA,"erav1242-2",90,"t̪ǒɳɳuːɾɨ","t̪ǒɳɳuːɾɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"512","erav1242-2-100-1",NA,"erav1242-2",100,"nuːrɨ","nuːrɨ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"513","erav1242-2-1000-1",NA,"erav1242-2",1000,"aːi̯rɔ̃","aːi̯rɔ̃",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"514","erav1242-2-2000-1",NA,"erav1242-2",2000,"rʌndaːi̯rɔ̃","rʌndaːi̯rɔ̃",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"515","erav1242-2-3000-1",NA,"erav1242-2",3000,"muːndaːi̯rɔ̃","muːndaːi̯rɔ̃",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"516","erav1242-2-4000-1",NA,"erav1242-2",4000,"naːlaːi̯rɔ̃","naːlaːi̯rɔ̃",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"517","erav1242-2-5000-1",NA,"erav1242-2",5000,"ʌɲɟaːi̯rɔ̃","ʌɲɟaːi̯rɔ̃",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"518","erav1242-2-6000-1",NA,"erav1242-2",6000,"aːraːi̯rɔ̃","aːraːi̯rɔ̃",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"519","erav1242-2-7000-1",NA,"erav1242-2",7000,"i̯eːɭaːi̯rɔ̃","i̯eːɭaːi̯rɔ̃",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"520","erav1242-2-8000-1",NA,"erav1242-2",8000,"i̯eːʈʈaːi̯rɔ̃","i̯eːʈʈaːi̯rɔ̃",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"521","erav1242-2-9000-1",NA,"erav1242-2",9000,"u̯ombʌðaːi̯rɔ̃","u̯ombʌðaːi̯rɔ̃",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"522","erav1242-2-10000-1",NA,"erav1242-2",10000,"pʌt̪t̪aːːi̯rɔ̃","pʌt̪t̪aːːi̯rɔ̃",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"523","farw1235-1-1-1",NA,"farw1235-1",1,"und̪i","und̪i",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"524","farw1235-1-2-1",NA,"farw1235-1",2,"ɾaɳɖu","ɾaɳɖu",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"525","farw1235-1-3-1",NA,"farw1235-1",3,"muɳɖu","muɳɖu",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"526","farw1235-1-4-1",NA,"farw1235-1",4,"naluŋ","naluŋ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"527","farw1235-1-5-1",NA,"farw1235-1",5,"sejuŋ","sejuŋ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"528","farw1235-1-6-1",NA,"farw1235-1",6,"saruŋ","saruŋ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"529","farw1235-1-7-1",NA,"farw1235-1",7,"sat","sat",NA,"< from Indo-Aryan language","chan2019",NA,"true",NA,NA,"false","",1
"530","farw1235-1-8-1",NA,"farw1235-1",8,"aʈ","aʈ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"531","farw1235-1-9-1",NA,"farw1235-1",9,"nɔv","nɔv",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"532","farw1235-1-10-1",NA,"farw1235-1",10,"d̪aha","d̪aha",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"533","farw1235-1-11-1",NA,"farw1235-1",11,"ʌkɾa","ʌkɾa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"534","farw1235-1-12-1",NA,"farw1235-1",12,"baɾa","baɾa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"535","farw1235-1-13-1",NA,"farw1235-1",13,"t̪eɾa","t̪eɾa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"536","farw1235-1-14-1",NA,"farw1235-1",14,"t͡ʃaud̪a","t͡ʃaud̪a",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"537","farw1235-1-15-1",NA,"farw1235-1",15,"pand̪ɾa","pand̪ɾa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"538","farw1235-1-16-1",NA,"farw1235-1",16,"soɽa","soɽa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"539","farw1235-1-17-1",NA,"farw1235-1",17,"sʌt̪ɾa","sʌt̪ɾa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"540","farw1235-1-18-1",NA,"farw1235-1",18,"ʌʈʰɾa","ʌʈʰɾa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"541","farw1235-1-19-1",NA,"farw1235-1",19,"ekunviːs","ekunviːs",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"542","farw1235-1-20-1",NA,"farw1235-1",20,"viːs","viːs",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"543","farw1235-1-21-1",NA,"farw1235-1",21,"ekviːs","ekviːs",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"544","farw1235-1-22-1",NA,"farw1235-1",22,"baviːs","baviːs",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"545","farw1235-1-23-1",NA,"farw1235-1",23,"t̪evis","t̪evis",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"546","farw1235-1-24-1",NA,"farw1235-1",24,"t͡ʃouviːs","t͡ʃouviːs",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"547","farw1235-1-25-1",NA,"farw1235-1",25,"pʌnt͡ʃʌviːs","pʌnt͡ʃʌviːs",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"548","farw1235-1-26-1",NA,"farw1235-1",26,"soviːs","soviːs",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"549","farw1235-1-27-1",NA,"farw1235-1",27,"sʌtavis","sʌtavis",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"550","farw1235-1-28-1",NA,"farw1235-1",28,"ʌʈaviːs","ʌʈaviːs",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"551","farw1235-1-29-1",NA,"farw1235-1",29,"ekun̪t̪iːs","ekun̪t̪iːs",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"552","farw1235-1-30-1",NA,"farw1235-1",30,"t̪iːs","t̪iːs",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"553","farw1235-1-40-1",NA,"farw1235-1",40,"t͡ʃaɖiːs","t͡ʃaɖiːs",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"554","farw1235-1-50-1",NA,"farw1235-1",50,"pʌnas","pʌnas",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"555","farw1235-1-60-1",NA,"farw1235-1",60,"saʈ","saʈ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"556","farw1235-1-70-1",NA,"farw1235-1",70,"sʌt̪ʌɾ","sʌt̪ʌɾ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"557","farw1235-1-80-1",NA,"farw1235-1",80,"ʌnsi","ʌnsi",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"558","farw1235-1-90-1",NA,"farw1235-1",90,"nɔvʌd̪","nɔvʌd̪",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"559","farw1235-1-100-1",NA,"farw1235-1",100,"nuɾ","nuɾ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"560","holi1239-1-1-1",NA,"holi1239-1",1,"unda","unda",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"561","holi1239-1-2-1",NA,"holi1239-1",2,"adʒaːɖa","adʒaːɖa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"562","holi1239-1-3-1",NA,"holi1239-1",3,"muːra","muːra",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"563","holi1239-1-4-1",NA,"holi1239-1",4,"naːka","naːka",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"564","holi1239-1-5-1",NA,"holi1239-1",5,"adʒada","adʒada",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"565","holi1239-1-6-1",NA,"holi1239-1",6,"aːra","aːra",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"566","holi1239-1-7-1",NA,"holi1239-1",7,"dʒeːɭa","dʒeːɭa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"567","holi1239-1-8-1",NA,"holi1239-1",8,"eʈʈa","eʈʈa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
