"","ID","Local_ID","Language_ID","Parameter_ID","Value","Form","Segments","Comment","Source","Cognacy","Loan","Graphemes","Profile","Problematic","Other_Form","Variant_ID"
"3926","nucl1290-1-50-1",NA,"nucl1290-1",50,"pʰuan kao","pʰuan kao",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3927","nucl1290-1-60-1",NA,"nucl1290-1",60,"klieh kao","klieh kao",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3928","nucl1290-1-70-1",NA,"nucl1290-1",70,"ˀaliah kao","ˀaliah kao",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3929","nucl1290-1-80-1",NA,"nucl1290-1",80,"diɛˀ kao","diɛˀ kao",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3930","nucl1290-1-90-1",NA,"nucl1290-1",90,"dim kao","dim kao",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3931","nucl1290-1-100-1",NA,"nucl1290-1",100,"tᵊ jɑʔ","tᵊ jɑʔ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3932","nucl1290-2-1-1",NA,"nucl1290-2",1,"tʰɛiˀ","tʰɛiˀ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3933","nucl1290-2-2-1",NA,"nucl1290-2",2,"rɑ","rɑ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3934","nucl1290-2-3-1",NA,"nucl1290-2",3,"luɛ","luɛ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3935","nucl1290-2-4-1",NA,"nucl1290-2",4,"pon","pon",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3936","nucl1290-2-5-1",NA,"nucl1290-2",5,"pʰuɑn","pʰuɑn",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3937","nucl1290-2-6-1",NA,"nucl1290-2",6,"liɯh","liɯh",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3938","nucl1290-2-7-1",NA,"nucl1290-2",7,"ˀɑ liɯh","ˀɑ liɯh",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3939","nucl1290-2-8-1",NA,"nucl1290-2",8,"si tɛˀ","si tɛˀ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3940","nucl1290-2-9-1",NA,"nucl1290-2",9,"si tem","si tem",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3941","nucl1290-2-10-1",NA,"nucl1290-2",10,"kɔ","kɔ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3942","nucl1290-2-11-1",NA,"nucl1290-2",11,"kɔ tʰɛiˀ","kɔ tʰɛiˀ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3943","nucl1290-2-12-1",NA,"nucl1290-2",12,"kɔ rɑ","kɔ rɑ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3944","nucl1290-2-13-1",NA,"nucl1290-2",13,"kɔ luɛ","kɔ luɛ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3945","nucl1290-2-14-1",NA,"nucl1290-2",14,"kɔ pon","kɔ pon",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3946","nucl1290-2-15-1",NA,"nucl1290-2",15,"kɔ pʰuɑn","kɔ pʰuɑn",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3947","nucl1290-2-16-1",NA,"nucl1290-2",16,"kɔ liɯh","kɔ liɯh",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3948","nucl1290-2-17-1",NA,"nucl1290-2",17,"kɔ ˀɑ liɯh","kɔ ˀɑ liɯh",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3949","nucl1290-2-18-1",NA,"nucl1290-2",18,"kɔ si tɛˀ","kɔ si tɛˀ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3950","nucl1290-2-19-1",NA,"nucl1290-2",19,"kɔ si tem","kɔ si tem",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3951","nucl1290-2-20-1",NA,"nucl1290-2",20,"ŋɑ","ŋɑ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3952","nucl1290-2-21-1",NA,"nucl1290-2",21,"ŋɑ tʰɛiˀ","ŋɑ tʰɛiˀ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3953","nucl1290-2-22-1",NA,"nucl1290-2",22,"ŋɑ rɑ","ŋɑ rɑ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3954","nucl1290-2-23-1",NA,"nucl1290-2",23,"ŋɑ luɛ","ŋɑ luɛ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3955","nucl1290-2-24-1",NA,"nucl1290-2",24,"ŋɑ pon","ŋɑ pon",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3956","nucl1290-2-25-1",NA,"nucl1290-2",25,"ŋɑ pʰuɑn","ŋɑ pʰuɑn",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3957","nucl1290-2-26-1",NA,"nucl1290-2",26,"ŋɑ liɯh","ŋɑ liɯh",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3958","nucl1290-2-27-1",NA,"nucl1290-2",27,"ŋɑ ˀɑ liɯh","ŋɑ ˀɑ liɯh",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3959","nucl1290-2-28-1",NA,"nucl1290-2",28,"ŋɑ si tɛˀ","ŋɑ si tɛˀ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3960","nucl1290-2-29-1",NA,"nucl1290-2",29,"ŋɑ si tem","ŋɑ si tem",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3961","nucl1290-2-30-1",NA,"nucl1290-2",30,"ŋuɛ","ŋuɛ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3962","nucl1290-2-40-1",NA,"nucl1290-2",40,"ˀa pon","ˀa pon",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3963","nucl1290-2-50-1",NA,"nucl1290-2",50,"rɤ pʰuan","rɤ pʰuan",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3964","nucl1290-2-60-1",NA,"nucl1290-2",60,"gliɯh","gliɯh",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3965","nucl1290-2-70-1",NA,"nucl1290-2",70,"ˀa gliɯh","ˀa gliɯh",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3966","nucl1290-2-80-1",NA,"nucl1290-2",80,"ˀa tɛˀ","ˀa tɛˀ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3967","nucl1290-2-90-1",NA,"nucl1290-2",90,"ˀa tem","ˀa tem",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3968","nucl1290-2-100-1",NA,"nucl1290-2",100,"tʰɛiˀ kiɛŋ","tʰɛiˀ kiɛŋ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3969","nucl1290-2-200-1",NA,"nucl1290-2",200,"rɑ kiɛŋ","rɑ kiɛŋ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3970","nucl1290-2-1000-1",NA,"nucl1290-2",1000,"tʰɛiˀ rʰɛiŋ","tʰɛiˀ rʰɛiŋ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3971","nucl1290-2-2000-1",NA,"nucl1290-2",2000,"rɑ rʰɛiŋ","rɑ rʰɛiŋ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"3972","nyah1249-1-1-1",NA,"nyah1249-1",1,"muːj","muːj",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3973","nyah1249-1-2-1",NA,"nyah1249-1",2,"baːn","baːn",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3974","nyah1249-1-3-1",NA,"nyah1249-1",3,"pɛ","pɛ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3975","nyah1249-1-4-1",NA,"nyah1249-1",4,"puan","puan",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3976","nyah1249-1-5-1",NA,"nyah1249-1",5,"sɐːŋ","sɐːŋ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3977","nyah1249-1-6-1",NA,"nyah1249-1",6,"tro","tro",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3978","nyah1249-1-7-1",NA,"nyah1249-1",7,"pah","pah",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3979","nyah1249-1-8-1",NA,"nyah1249-1",8,"tʰaːm","tʰaːm",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3980","nyah1249-1-9-1",NA,"nyah1249-1",9,"cin","cin",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3981","nyah1249-1-10-1",NA,"nyah1249-1",10,"cit","cit",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3982","nyah1249-1-11-1",NA,"nyah1249-1",11,"cit muːj","cit muːj",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3983","nyah1249-1-12-1",NA,"nyah1249-1",12,"cit baːn","cit baːn",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3984","nyah1249-1-13-1",NA,"nyah1249-1",13,"cit pɛ","cit pɛ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3985","nyah1249-1-14-1",NA,"nyah1249-1",14,"cit puan","cit puan",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3986","nyah1249-1-15-1",NA,"nyah1249-1",15,"cit sɐːŋ","cit sɐːŋ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3987","nyah1249-1-16-1",NA,"nyah1249-1",16,"cit tro","cit tro",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3988","nyah1249-1-17-1",NA,"nyah1249-1",17,"cit pah","cit pah",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3989","nyah1249-1-18-1",NA,"nyah1249-1",18,"cit tʰaːm","cit tʰaːm",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3990","nyah1249-1-19-1",NA,"nyah1249-1",19,"cit cin","cit cin",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3991","nyah1249-1-20-1",NA,"nyah1249-1",20,"baːn cit","baːn cit",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3992","nyah1249-1-21-1",NA,"nyah1249-1",21,"baːn cit muːj","baːn cit muːj",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3993","nyah1249-1-22-1",NA,"nyah1249-1",22,"baːn cit baːn","baːn cit baːn",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3994","nyah1249-1-23-1",NA,"nyah1249-1",23,"baːn cit pɛ","baːn cit pɛ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3995","nyah1249-1-24-1",NA,"nyah1249-1",24,"baːn cit puan","baːn cit puan",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3996","nyah1249-1-25-1",NA,"nyah1249-1",25,"baːn cit sɐːŋ","baːn cit sɐːŋ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3997","nyah1249-1-26-1",NA,"nyah1249-1",26,"baːn cit tro","baːn cit tro",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3998","nyah1249-1-27-1",NA,"nyah1249-1",27,"baːn cit pah","baːn cit pah",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"3999","nyah1249-1-28-1",NA,"nyah1249-1",28,"baːn cit tʰaːm","baːn cit tʰaːm",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4000","nyah1249-1-29-1",NA,"nyah1249-1",29,"baːn cit cin","baːn cit cin",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4001","nyah1249-1-30-1",NA,"nyah1249-1",30,"pɛ cit","pɛ cit",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4002","nyah1249-1-40-1",NA,"nyah1249-1",40,"puan cit","puan cit",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4003","nyah1249-1-50-1",NA,"nyah1249-1",50,"sɐːŋ cit","sɐːŋ cit",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4004","nyah1249-1-60-1",NA,"nyah1249-1",60,"tro cit","tro cit",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4005","nyah1249-1-70-1",NA,"nyah1249-1",70,"pah cit","pah cit",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4006","nyah1249-1-80-1",NA,"nyah1249-1",80,"tʰaːm cit","tʰaːm cit",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4007","nyah1249-1-90-1",NA,"nyah1249-1",90,"cin cit","cin cit",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4008","nyah1249-1-100-1",NA,"nyah1249-1",100,"muːj klam","muːj klam",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4009","nyah1249-1-200-1",NA,"nyah1249-1",200,"baːn klam","baːn klam",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4010","nyah1249-1-1000-1",NA,"nyah1249-1",1000,"muːj baːn","muːj baːn",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4011","nyah1249-1-1000-2",NA,"nyah1249-1",1000,"muːj hlik","muːj hlik",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4012","nyah1249-1-2000-1",NA,"nyah1249-1",2000,"baːn ban","baːn ban",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4013","nyah1249-1-2000-2",NA,"nyah1249-1",2000,"baːn hlik","baːn hlik",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4014","nyah1250-1-1-1",NA,"nyah1250-1",1,"mùəy","mùəy",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4015","nyah1250-1-2-1",NA,"nyah1250-1",2,"ɓaar","ɓaar",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4016","nyah1250-1-3-1",NA,"nyah1250-1",3,"piiʔ","piiʔ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4017","nyah1250-1-4-1",NA,"nyah1250-1",4,"pan","pan",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4018","nyah1250-1-5-1",NA,"nyah1250-1",5,"chuun","chuun",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4019","nyah1250-1-6-1",NA,"nyah1250-1",6,"traw","traw",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4020","nyah1250-1-7-1",NA,"nyah1250-1",7,"mpɔh","mpɔh",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4021","nyah1250-1-8-1",NA,"nyah1250-1",8,"ɲcaam","ɲcaam",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4022","nyah1250-1-9-1",NA,"nyah1250-1",9,"ɲciit","ɲciit",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4023","nyah1250-1-10-1",NA,"nyah1250-1",10,"cas","cas",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4024","nyah1250-1-11-1",NA,"nyah1250-1",11,"cas mùəy","cas mùəy",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4025","nyah1250-1-12-1",NA,"nyah1250-1",12,"cas ɓaar","cas ɓaar",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4026","nyah1250-1-13-1",NA,"nyah1250-1",13,"cas piiʔ","cas piiʔ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4027","nyah1250-1-14-1",NA,"nyah1250-1",14,"cas pan","cas pan",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4028","nyah1250-1-15-1",NA,"nyah1250-1",15,"cas chuun","cas chuun",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4029","nyah1250-1-16-1",NA,"nyah1250-1",16,"cas traw","cas traw",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4030","nyah1250-1-17-1",NA,"nyah1250-1",17,"cas mpɔh","cas mpɔh",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4031","nyah1250-1-18-1",NA,"nyah1250-1",18,"cas ɲcaam","cas ɲcaam",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4032","nyah1250-1-19-1",NA,"nyah1250-1",19,"cas ɲciit","cas ɲciit",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4033","nyah1250-1-20-1",NA,"nyah1250-1",20,"ɓaar chuəs","ɓaar chuəs",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4034","nyah1250-1-21-1",NA,"nyah1250-1",21,"ɓaar chuəs mùəy","ɓaar chuəs mùəy",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4035","nyah1250-1-22-1",NA,"nyah1250-1",22,"ɓaar chuəs ɓaar","ɓaar chuəs ɓaar",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4036","nyah1250-1-23-1",NA,"nyah1250-1",23,"ɓaar chuəs piiʔ","ɓaar chuəs piiʔ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4037","nyah1250-1-24-1",NA,"nyah1250-1",24,"ɓaar chuəs pan","ɓaar chuəs pan",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4038","nyah1250-1-25-1",NA,"nyah1250-1",25,"ɓaar chuəs chuun","ɓaar chuəs chuun",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4039","nyah1250-1-26-1",NA,"nyah1250-1",26,"ɓaar chuəs traw","ɓaar chuəs traw",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4040","nyah1250-1-27-1",NA,"nyah1250-1",27,"ɓaar chuəs mpɔh","ɓaar chuəs mpɔh",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4041","nyah1250-1-28-1",NA,"nyah1250-1",28,"ɓaar chuəs ɲcaam","ɓaar chuəs ɲcaam",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4042","nyah1250-1-29-1",NA,"nyah1250-1",29,"ɓaar chuəs ɲciit","ɓaar chuəs ɲciit",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4043","nyah1250-1-30-1",NA,"nyah1250-1",30,"piiʔ chuəs","piiʔ chuəs",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4044","nyah1250-1-40-1",NA,"nyah1250-1",40,"pan chuəs","pan chuəs",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4045","nyah1250-1-50-1",NA,"nyah1250-1",50,"chuun chuəs","chuun chuəs",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4046","nyah1250-1-60-1",NA,"nyah1250-1",60,"traw chuəs","traw chuəs",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4047","nyah1250-1-70-1",NA,"nyah1250-1",70,"mpɔh chuəs","mpɔh chuəs",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4048","nyah1250-1-80-1",NA,"nyah1250-1",80,"ɲcaam chuəs","ɲcaam chuəs",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4049","nyah1250-1-90-1",NA,"nyah1250-1",90,"ɲciit chuəs","ɲciit chuəs",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4050","nyah1250-1-100-1",NA,"nyah1250-1",100,"(mùəy) chòok","(mùəy) chòok",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4051","nyah1250-1-200-1",NA,"nyah1250-1",200,"ɓaar chòok","ɓaar chòok",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4052","nyah1250-1-1000-1",NA,"nyah1250-1",1000,"(mùəy) chəmuur","(mùəy) chəmuur",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4053","nyah1250-1-1000-2",NA,"nyah1250-1",1000,"cas chòok","cas chòok",NA,"( 10 x 100)","chan2019",NA,"false",NA,NA,"false","",1
"4054","nyah1250-1-2000-1",NA,"nyah1250-1",2000,"ɓaar chəmuur","ɓaar chəmuur",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4055","nyah1250-1-2000-2",NA,"nyah1250-1",2000,"baar cas chòok","baar cas chòok",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4056","oduu1239-1-1-1",NA,"oduu1239-1",1,"dəəj","dəəj",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4057","oduu1239-1-2-1",NA,"oduu1239-1",2,"baar","baar",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4058","oduu1239-1-3-1",NA,"oduu1239-1",3,"pɛj","pɛj",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4059","oduu1239-1-4-1",NA,"oduu1239-1",4,"pan","pan",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4060","oduu1239-1-5-1",NA,"oduu1239-1",5,"sɔɔŋ","sɔɔŋ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4061","oduu1239-1-6-1",NA,"oduu1239-1",6,"tuul","tuul",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4062","oduu1239-1-7-1",NA,"oduu1239-1",7,"kyguul","kyguul",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4063","oduu1239-1-8-1",NA,"oduu1239-1",8,"kntɛj","kntɛj",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4064","oduu1239-1-9-1",NA,"oduu1239-1",9,"kndrooŋ","kndrooŋ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4065","oduu1239-1-10-1",NA,"oduu1239-1",10,"kngool","kngool",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4066","oduu1239-1-11-1",NA,"oduu1239-1",11,"kngool dəəj","kngool dəəj",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4067","oduu1239-1-11-2",NA,"oduu1239-1",11,"et","et",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4068","oduu1239-1-12-1",NA,"oduu1239-1",12,"sipsɔŋ","sipsɔŋ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4069","oduu1239-1-13-1",NA,"oduu1239-1",13,"sipsam","sipsam",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4070","oduu1239-1-14-1",NA,"oduu1239-1",14,"sipsi","sipsi",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4071","oduu1239-1-15-1",NA,"oduu1239-1",15,"sipha","sipha",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4072","oduu1239-1-16-1",NA,"oduu1239-1",16,"siphok","siphok",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4073","oduu1239-1-17-1",NA,"oduu1239-1",17,"siptɕet","siptɕet",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4074","oduu1239-1-18-1",NA,"oduu1239-1",18,"sippɛt","sippɛt",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4075","oduu1239-1-19-1",NA,"oduu1239-1",19,"sipkau","sipkau",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4076","oduu1239-1-20-1",NA,"oduu1239-1",20,"sau","sau",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4077","oduu1239-1-21-1",NA,"oduu1239-1",21,"sau et","sau et",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4078","oduu1239-1-22-1",NA,"oduu1239-1",22,"sau sɔŋ","sau sɔŋ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4079","oduu1239-1-23-1",NA,"oduu1239-1",23,"sau sam","sau sam",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4080","oduu1239-1-24-1",NA,"oduu1239-1",24,"sau si","sau si",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4081","oduu1239-1-25-1",NA,"oduu1239-1",25,"sau ha","sau ha",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4082","oduu1239-1-26-1",NA,"oduu1239-1",26,"sau hok","sau hok",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4083","oduu1239-1-27-1",NA,"oduu1239-1",27,"sau tɕet","sau tɕet",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4084","oduu1239-1-28-1",NA,"oduu1239-1",28,"sau pɛt","sau pɛt",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4085","oduu1239-1-29-1",NA,"oduu1239-1",29,"sau kau","sau kau",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4086","oduu1239-1-30-1",NA,"oduu1239-1",30,"sam sip","sam sip",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4087","oduu1239-1-40-1",NA,"oduu1239-1",40,"si sip","si sip",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4088","oduu1239-1-50-1",NA,"oduu1239-1",50,"hasip","hasip",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4089","oduu1239-1-60-1",NA,"oduu1239-1",60,"hok sip","hok sip",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4090","oduu1239-1-70-1",NA,"oduu1239-1",70,"tɕet sip","tɕet sip",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4091","oduu1239-1-80-1",NA,"oduu1239-1",80,"pɛt sip","pɛt sip",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4092","oduu1239-1-90-1",NA,"oduu1239-1",90,"kau sip","kau sip",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4093","oduu1239-1-100-1",NA,"oduu1239-1",100,"lɔi","lɔi",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4094","oduu1239-1-200-1",NA,"oduu1239-1",200,"sɔŋ lɔi","sɔŋ lɔi",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4095","oduu1239-1-1000-1",NA,"oduu1239-1",1000,"pan","pan",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4096","oduu1239-1-2000-1",NA,"oduu1239-1",2000,"sɔŋ pan","sɔŋ pan",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4097","ongg1239-1-1-1",NA,"ongg1239-1",1,"mɔj","mɔj",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4098","ongg1239-1-2-1",NA,"ongg1239-1",2,"bʌr","bʌr",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4099","ongg1239-1-3-1",NA,"ongg1239-1",3,"piʌ","piʌ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4100","ongg1239-1-4-1",NA,"ongg1239-1",4,"puan","puan",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4101","ongg1239-1-5-1",NA,"ongg1239-1",5,"sɔŋ","sɔŋ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4102","ongg1239-1-6-1",NA,"ongg1239-1",6,"tapat","tapat",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4103","ongg1239-1-7-1",NA,"ongg1239-1",7,"tapol","tapol",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4104","ongg1239-1-8-1",NA,"ongg1239-1",8,"takal","takal",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4105","ongg1239-1-9-1",NA,"ongg1239-1",9,"tkiɛh","tkiɛh",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4106","ongg1239-1-10-1",NA,"ongg1239-1",10,"mcit","mcit",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4107","ongg1239-1-100-1",NA,"ongg1239-1",100,"klʌm","klʌm",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4108","ongg1239-2-1-1",NA,"ongg1239-2",1,"mõoj","mõoj",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4109","ongg1239-2-2-1",NA,"ongg1239-2",2,"bãar","bãar",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4110","ongg1239-2-3-1",NA,"ongg1239-2",3,"pɛ̃ɛ","pɛ̃ɛ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4111","ongg1239-2-4-1",NA,"ongg1239-2",4,"pũan","pũan",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"4112","ongg1239-2-5-1",NA,"ongg1239-2",5,"sɔɔŋ","sɔɔŋ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
