"","ID","Local_ID","Language_ID","Parameter_ID","Value","Form","Segments","Comment","Source","Cognacy","Loan","Graphemes","Profile","Problematic","Other_Form","Variant_ID"
"7160","koro1316-2-8-1",NA,"koro1316-2",8,"ralá","ralá",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7161","koro1316-2-8-2",NA,"koro1316-2",8,"ràla","ràla",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7162","koro1316-2-9-1",NA,"koro1316-2",9,"ɡayé","ɡayé",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7163","koro1316-2-9-2",NA,"koro1316-2",9,"ɡaje","ɡaje",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7164","koro1316-2-10-1",NA,"koro1316-2",10,"fãlá","fãlá",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7165","koro1316-2-11-1",NA,"koro1316-2",11,"fãlá yalí ecé","fãlá yalí ecé",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7166","koro1316-2-12-1",NA,"koro1316-2",12,"fãlá yalí kene","fãlá yalí kene",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7167","koro1316-2-13-1",NA,"koro1316-2",13,"fãlá yalí kalá","fãlá yalí kalá",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7168","koro1316-2-14-1",NA,"koro1316-2",14,"fãlá yalí koblé","fãlá yalí koblé",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7169","koro1316-2-15-1",NA,"koro1316-2",15,"fãlá yalí plé","fãlá yalí plé",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7170","koro1316-2-16-1",NA,"koro1316-2",16,"fãlá yalí sufi","fãlá yalí sufi",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7171","koro1316-2-17-1",NA,"koro1316-2",17,"fãlá yalí rõ","fãlá yalí rõ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7172","koro1316-2-18-1",NA,"koro1316-2",18,"fãlá yalí ralá","fãlá yalí ralá",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7173","koro1316-2-19-1",NA,"koro1316-2",19,"fãlá yalí ɡayé","fãlá yalí ɡayé",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7174","koro1316-2-20-1",NA,"koro1316-2",20,"niflá","niflá",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7175","koro1316-2-21-1",NA,"koro1316-2",21,"niflá yalí ecé","niflá yalí ecé",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7176","koro1316-2-22-1",NA,"koro1316-2",22,"niflá yalí kene","niflá yalí kene",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7177","koro1316-2-23-1",NA,"koro1316-2",23,"niflá yalí kalá","niflá yalí kalá",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7178","koro1316-2-24-1",NA,"koro1316-2",24,"niflá yalí koblé","niflá yalí koblé",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7179","koro1316-2-25-1",NA,"koro1316-2",25,"niflá yalí plé","niflá yalí plé",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7180","koro1316-2-26-1",NA,"koro1316-2",26,"niflá yalí sufi","niflá yalí sufi",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7181","koro1316-2-27-1",NA,"koro1316-2",27,"niflá yalí rõ","niflá yalí rõ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7182","koro1316-2-28-1",NA,"koro1316-2",28,"niflá yalí ralá","niflá yalí ralá",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7183","koro1316-2-29-1",NA,"koro1316-2",29,"niflá yalí ɡayé","niflá yalí ɡayé",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7184","koro1316-2-30-1",NA,"koro1316-2",30,"kaláflá","kaláflá",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7185","koro1316-2-40-1",NA,"koro1316-2",40,"kobléflá","kobléflá",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7186","koro1316-2-50-1",NA,"koro1316-2",50,"pléflá","pléflá",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7187","koro1316-2-60-1",NA,"koro1316-2",60,"sufíflá","sufíflá",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7188","koro1316-2-70-1",NA,"koro1316-2",70,"rõflá","rõflá",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7189","koro1316-2-80-1",NA,"koro1316-2",80,"raláflá","raláflá",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7190","koro1316-2-90-1",NA,"koro1316-2",90,"ɡayéflá","ɡayéflá",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7191","koro1316-2-100-1",NA,"koro1316-2",100,"palá","palá",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7192","koro1316-2-1000-1",NA,"koro1316-2",1000,"paláfélá","paláfélá",NA,"( 100 x 10)","chan2019",NA,"false",NA,NA,"false","",2
"7193","kuam1234-1-1-1",NA,"kuam1234-1",1,"tɕʰi21","tɕʰi21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7194","kuam1234-1-2-1",NA,"kuam1234-1",2,"ɲi21","ɲi21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7195","kuam1234-1-3-1",NA,"kuam1234-1",3,"su55","su55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7196","kuam1234-1-4-1",NA,"kuam1234-1",4,"zi55","zi55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7197","kuam1234-1-5-1",NA,"kuam1234-1",5,"ŋu21","ŋu21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7198","kuam1234-1-6-1",NA,"kuam1234-1",6,"tɕu21","tɕu21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7199","kuam1234-1-7-1",NA,"kuam1234-1",7,"ʃɿ21","ʃɿ21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7200","kuam1234-1-8-1",NA,"kuam1234-1",8,"hi21","hi21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7201","kuam1234-1-9-1",NA,"kuam1234-1",9,"ko33","ko33",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7202","kuam1234-1-10-1",NA,"kuam1234-1",10,"tɕʰɿ55","tɕʰɿ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7203","kuam1234-1-11-1",NA,"kuam1234-1",11,"tɕʰɿ55tsɿ21","tɕʰɿ55tsɿ21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7204","kuam1234-1-12-1",NA,"kuam1234-1",12,"tɕʰɿ55ɲi21","tɕʰɿ55ɲi21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7205","kuam1234-1-13-1",NA,"kuam1234-1",13,"tɕʰɿ55su55","tɕʰɿ55su55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7206","kuam1234-1-14-1",NA,"kuam1234-1",14,"tɕʰɿ55zi55","tɕʰɿ55zi55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7207","kuam1234-1-15-1",NA,"kuam1234-1",15,"tɕʰɿ55ŋu21","tɕʰɿ55ŋu21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7208","kuam1234-1-16-1",NA,"kuam1234-1",16,"tɕʰɿ55tɕu21","tɕʰɿ55tɕu21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7209","kuam1234-1-17-1",NA,"kuam1234-1",17,"tɕʰɿ55ʃɿ21","tɕʰɿ55ʃɿ21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7210","kuam1234-1-18-1",NA,"kuam1234-1",18,"tɕʰɿ55hi21","tɕʰɿ55hi21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7211","kuam1234-1-19-1",NA,"kuam1234-1",19,"tɕʰɿ55ko33","tɕʰɿ55ko33",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7212","kuam1234-1-20-1",NA,"kuam1234-1",20,"ɲi21tɕʰɿ55","ɲi21tɕʰɿ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7213","kuam1234-1-21-1",NA,"kuam1234-1",21,"m̩21tɕɿ55 tsɿ21","m̩21tɕɿ55 tsɿ21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7214","kuam1234-1-22-1",NA,"kuam1234-1",22,"m̩21tɕɿ55 ɲi21","m̩21tɕɿ55 ɲi21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7215","kuam1234-1-23-1",NA,"kuam1234-1",23,"m̩21tɕɿ55 su55","m̩21tɕɿ55 su55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7216","kuam1234-1-24-1",NA,"kuam1234-1",24,"m̩21tɕɿ55 ɿ55","m̩21tɕɿ55 ɿ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7217","kuam1234-1-25-1",NA,"kuam1234-1",25,"m̩21tɕɿ55 ŋu21","m̩21tɕɿ55 ŋu21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7218","kuam1234-1-26-1",NA,"kuam1234-1",26,"m̩21tɕɿ55 tɕʰo21","m̩21tɕɿ55 tɕʰo21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7219","kuam1234-1-27-1",NA,"kuam1234-1",27,"m̩21tɕɿ55 sɿ21","m̩21tɕɿ55 sɿ21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7220","kuam1234-1-28-1",NA,"kuam1234-1",28,"m̩21tɕɿ55 ɕi21","m̩21tɕɿ55 ɕi21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7221","kuam1234-1-29-1",NA,"kuam1234-1",29,"m̩21tɕɿ55 kɯ33","m̩21tɕɿ55 kɯ33",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7222","kuam1234-1-30-1",NA,"kuam1234-1",30,"su33 tɕʰɿ55","su33 tɕʰɿ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7223","kuam1234-1-40-1",NA,"kuam1234-1",40,"ɿ33 tɕʰɿ55","ɿ33 tɕʰɿ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7224","kuam1234-1-50-1",NA,"kuam1234-1",50,"ŋu21 tɕʰɿ55","ŋu21 tɕʰɿ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7225","kuam1234-1-60-1",NA,"kuam1234-1",60,"tɕʰo21 tɕʰɿ55","tɕʰo21 tɕʰɿ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7226","kuam1234-1-70-1",NA,"kuam1234-1",70,"sɿ21 tɕʰɿ55","sɿ21 tɕʰɿ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7227","kuam1234-1-80-1",NA,"kuam1234-1",80,"ɕi21 tɕʰɿ55","ɕi21 tɕʰɿ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7228","kuam1234-1-90-1",NA,"kuam1234-1",90,"kɯ33 tɕʰɿ55","kɯ33 tɕʰɿ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7229","kuam1234-1-100-1",NA,"kuam1234-1",100,"tɕʰi21 ɕuŋ55","tɕʰi21 ɕuŋ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7230","kuam1234-1-200-1",NA,"kuam1234-1",200,"ɲi21 ɕuŋ55","ɲi21 ɕuŋ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7231","kuam1234-1-1000-1",NA,"kuam1234-1",1000,"tɕʰi21 tɯ55","tɕʰi21 tɯ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7232","kuam1234-1-2000-1",NA,"kuam1234-1",2000,"ɲi21 tɯ55","ɲi21 tɯ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7233","kuan1249-1-1-1",NA,"kuan1249-1",1,"tɕʰi21","tɕʰi21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7234","kuan1249-1-2-1",NA,"kuan1249-1",2,"ɲi21","ɲi21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7235","kuan1249-1-3-1",NA,"kuan1249-1",3,"su55","su55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7236","kuan1249-1-4-1",NA,"kuan1249-1",4,"ɿ55","ɿ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7237","kuan1249-1-5-1",NA,"kuan1249-1",5,"ŋu21","ŋu21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7238","kuan1249-1-6-1",NA,"kuan1249-1",6,"tɕʰo21","tɕʰo21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7239","kuan1249-1-7-1",NA,"kuan1249-1",7,"sɿ21","sɿ21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7240","kuan1249-1-8-1",NA,"kuan1249-1",8,"ɕi21","ɕi21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7241","kuan1249-1-9-1",NA,"kuan1249-1",9,"kɯ33","kɯ33",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7242","kuan1249-1-10-1",NA,"kuan1249-1",10,"tɕʰɿ55","tɕʰɿ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7243","kuan1249-1-11-1",NA,"kuan1249-1",11,"tɕʰɿ55tsɿ21","tɕʰɿ55tsɿ21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7244","kuan1249-1-12-1",NA,"kuan1249-1",12,"tɕʰɿ55ɲi21","tɕʰɿ55ɲi21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7245","kuan1249-1-13-1",NA,"kuan1249-1",13,"tɕʰɿ55su55","tɕʰɿ55su55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7246","kuan1249-1-14-1",NA,"kuan1249-1",14,"tɕʰɿ55 ɿ55","tɕʰɿ55 ɿ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7247","kuan1249-1-15-1",NA,"kuan1249-1",15,"tɕʰɿ55ŋu21","tɕʰɿ55ŋu21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7248","kuan1249-1-16-1",NA,"kuan1249-1",16,"tɕʰɿ55tɕʰo21","tɕʰɿ55tɕʰo21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7249","kuan1249-1-17-1",NA,"kuan1249-1",17,"tɕʰɿ55sɿ21","tɕʰɿ55sɿ21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7250","kuan1249-1-18-1",NA,"kuan1249-1",18,"tɕʰɿ55ɕi21","tɕʰɿ55ɕi21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7251","kuan1249-1-19-1",NA,"kuan1249-1",19,"tɕʰɿ55kɯ33","tɕʰɿ55kɯ33",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7252","kuan1249-1-20-1",NA,"kuan1249-1",20,"m̩21tɕɿ55","m̩21tɕɿ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7253","kuan1249-1-21-1",NA,"kuan1249-1",21,"m̩21tɕɿ55 tsɿ21","m̩21tɕɿ55 tsɿ21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7254","kuan1249-1-22-1",NA,"kuan1249-1",22,"m̩21tɕɿ55 ɲi21","m̩21tɕɿ55 ɲi21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7255","kuan1249-1-23-1",NA,"kuan1249-1",23,"m̩21tɕɿ55 su55","m̩21tɕɿ55 su55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7256","kuan1249-1-24-1",NA,"kuan1249-1",24,"m̩21tɕɿ55 ɿ55","m̩21tɕɿ55 ɿ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7257","kuan1249-1-25-1",NA,"kuan1249-1",25,"m̩21tɕɿ55 ŋu21","m̩21tɕɿ55 ŋu21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7258","kuan1249-1-26-1",NA,"kuan1249-1",26,"m̩21tɕɿ55 tɕʰo21","m̩21tɕɿ55 tɕʰo21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7259","kuan1249-1-27-1",NA,"kuan1249-1",27,"m̩21tɕɿ55 sɿ21","m̩21tɕɿ55 sɿ21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7260","kuan1249-1-28-1",NA,"kuan1249-1",28,"m̩21tɕɿ55 ɕi21","m̩21tɕɿ55 ɕi21",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7261","kuan1249-1-29-1",NA,"kuan1249-1",29,"m̩21tɕɿ55 kɯ33","m̩21tɕɿ55 kɯ33",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7262","kuan1249-1-30-1",NA,"kuan1249-1",30,"su33 tɕʰɿ55","su33 tɕʰɿ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7263","kuan1249-1-40-1",NA,"kuan1249-1",40,"ɿ33 tɕʰɿ55","ɿ33 tɕʰɿ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7264","kuan1249-1-50-1",NA,"kuan1249-1",50,"ŋu21 tɕʰɿ55","ŋu21 tɕʰɿ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7265","kuan1249-1-60-1",NA,"kuan1249-1",60,"tɕʰo21 tɕʰɿ55","tɕʰo21 tɕʰɿ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7266","kuan1249-1-70-1",NA,"kuan1249-1",70,"sɿ21 tɕʰɿ55","sɿ21 tɕʰɿ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7267","kuan1249-1-80-1",NA,"kuan1249-1",80,"ɕi21 tɕʰɿ55","ɕi21 tɕʰɿ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7268","kuan1249-1-90-1",NA,"kuan1249-1",90,"kɯ33 tɕʰɿ55","kɯ33 tɕʰɿ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7269","kuan1249-1-100-1",NA,"kuan1249-1",100,"tɕʰi21 ɕuŋ55","tɕʰi21 ɕuŋ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7270","kuan1249-1-200-1",NA,"kuan1249-1",200,"ɲi21 ɕuŋ55","ɲi21 ɕuŋ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7271","kuan1249-1-1000-1",NA,"kuan1249-1",1000,"tɕʰi21 tɯ55","tɕʰi21 tɯ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7272","kuan1249-1-2000-1",NA,"kuan1249-1",2000,"ɲi21 tɯ55","ɲi21 tɯ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7273","kulu1253-1-1-1",NA,"kulu1253-1",1,"ɪk","ɪk",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7274","kulu1253-1-2-1",NA,"kulu1253-1",2,"nɪs","nɪs",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7275","kulu1253-1-3-1",NA,"kulu1253-1",3,"sʊk","sʊk",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7276","kulu1253-1-4-1",NA,"kulu1253-1",4,"lɪk","lɪk",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7277","kulu1253-1-5-1",NA,"kulu1253-1",5,"ŋak","ŋak",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7278","kulu1253-1-6-1",NA,"kulu1253-1",6,"tʊk","tʊk",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7279","kulu1253-1-7-1",NA,"kulu1253-1",7,"nʊp","nʊp",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7280","kulu1253-1-8-1",NA,"kulu1253-1",8,"rek","rek",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7281","kulu1253-1-9-1",NA,"kulu1253-1",9,"bəu","bəu",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7282","kulu1253-1-10-1",NA,"kulu1253-1",10,"ɪkpɔŋ","ɪkpɔŋ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7283","kulu1253-1-11-1",NA,"kulu1253-1",11,"ɪkpɔŋɪ","ɪkpɔŋɪ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7284","kulu1253-1-12-1",NA,"kulu1253-1",12,"ɪkpɔnɪ","ɪkpɔnɪ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7285","kulu1253-1-13-1",NA,"kulu1253-1",13,"ɪkpɔŋsʊ","ɪkpɔŋsʊ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7286","kulu1253-1-14-1",NA,"kulu1253-1",14,"ɪkpɔŋli","ɪkpɔŋli",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7287","kulu1253-1-15-1",NA,"kulu1253-1",15,"ɪkpɔŋŋa","ɪkpɔŋŋa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7288","kulu1253-1-16-1",NA,"kulu1253-1",16,"ɪkpɔŋtʊ","ɪkpɔŋtʊ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7289","kulu1253-1-17-1",NA,"kulu1253-1",17,"ɪkpɔŋnʊ","ɪkpɔŋnʊ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7290","kulu1253-1-18-1",NA,"kulu1253-1",18,"ɪkpɔŋre","ɪkpɔŋre",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7291","kulu1253-1-19-1",NA,"kulu1253-1",19,"ɪkpɔŋbəʊ","ɪkpɔŋbəʊ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7292","kulu1253-1-20-1",NA,"kulu1253-1",20,"nɪspɔŋ","nɪspɔŋ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7293","kulu1253-1-21-1",NA,"kulu1253-1",21,"nɪspɔŋɪ","nɪspɔŋɪ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7294","kulu1253-1-22-1",NA,"kulu1253-1",22,"nɪspɔŋnɪ","nɪspɔŋnɪ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7295","kulu1253-1-23-1",NA,"kulu1253-1",23,"nɪspɔŋsʊ","nɪspɔŋsʊ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7296","kulu1253-1-24-1",NA,"kulu1253-1",24,"nɪspɔŋlɪ","nɪspɔŋlɪ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7297","kulu1253-1-25-1",NA,"kulu1253-1",25,"nɪspɔŋŋa","nɪspɔŋŋa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7298","kulu1253-1-26-1",NA,"kulu1253-1",26,"nɪspɔŋtʊ","nɪspɔŋtʊ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7299","kulu1253-1-27-1",NA,"kulu1253-1",27,"nɪspɔŋnʊ","nɪspɔŋnʊ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7300","kulu1253-1-28-1",NA,"kulu1253-1",28,"nɪspɔŋre","nɪspɔŋre",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7301","kulu1253-1-29-1",NA,"kulu1253-1",29,"nɪspɔŋbəʊ","nɪspɔŋbəʊ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7302","kulu1253-1-30-1",NA,"kulu1253-1",30,"sʊkpɔŋ","sʊkpɔŋ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7303","kulu1253-1-40-1",NA,"kulu1253-1",40,"lɪkpɔŋ","lɪkpɔŋ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7304","kulu1253-1-50-1",NA,"kulu1253-1",50,"ŋakpɔŋ","ŋakpɔŋ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7305","kulu1253-1-60-1",NA,"kulu1253-1",60,"tʊkpɔŋ","tʊkpɔŋ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7306","kulu1253-1-70-1",NA,"kulu1253-1",70,"nuppɔŋ","nuppɔŋ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7307","kulu1253-1-80-1",NA,"kulu1253-1",80,"rekpɔŋ","rekpɔŋ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7308","kulu1253-1-90-1",NA,"kulu1253-1",90,"bəʊpɔŋ","bəʊpɔŋ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7309","kulu1253-1-100-1",NA,"kulu1253-1",100,"ɪkcundulum","ɪkcundulum",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7310","kulu1253-1-200-1",NA,"kulu1253-1",200,"nɪscundulum","nɪscundulum",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7311","kulu1253-1-1000-1",NA,"kulu1253-1",1000,"ɪkbukʰo","ɪkbukʰo",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7312","kulu1253-1-2000-1",NA,"kulu1253-1",2000,"nɪsbukʰo","nɪsbukʰo",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"7313","kulu1253-2-1-1",NA,"kulu1253-2",1,"i","i",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7314","kulu1253-2-2-1",NA,"kulu1253-2",2,"ni","ni",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7315","kulu1253-2-3-1",NA,"kulu1253-2",3,"su","su",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7316","kulu1253-2-4-1",NA,"kulu1253-2",4,"li","li",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7317","kulu1253-2-5-1",NA,"kulu1253-2",5,"ŋa","ŋa",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7318","kulu1253-2-6-1",NA,"kulu1253-2",6,"t̪uk","t̪uk",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7319","kulu1253-2-7-1",NA,"kulu1253-2",7,"nuk","nuk",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7320","kulu1253-2-7-2",NA,"kulu1253-2",7,"e","e",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7321","kulu1253-2-8-1",NA,"kulu1253-2",8,"rek","rek",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7322","kulu1253-2-9-1",NA,"kulu1253-2",9,"bɔu","bɔu",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7323","kulu1253-2-10-1",NA,"kulu1253-2",10,"pɔŋ","pɔŋ",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7324","kulu1253-2-11-1",NA,"kulu1253-2",11,"pɔŋi","pɔŋi",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7325","kulu1253-2-12-1",NA,"kulu1253-2",12,"pɔŋni","pɔŋni",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7326","kulu1253-2-13-1",NA,"kulu1253-2",13,"pɔŋsu","pɔŋsu",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7327","kulu1253-2-14-1",NA,"kulu1253-2",14,"pɔŋli","pɔŋli",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7328","kulu1253-2-15-1",NA,"kulu1253-2",15,"pɔŋŋa","pɔŋŋa",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7329","kulu1253-2-16-1",NA,"kulu1253-2",16,"pɔŋt̪uk","pɔŋt̪uk",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7330","kulu1253-2-17-1",NA,"kulu1253-2",17,"pɔŋnuk","pɔŋnuk",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7331","kulu1253-2-18-1",NA,"kulu1253-2",18,"pɔŋrek","pɔŋrek",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"7332","kulu1253-2-19-1",NA,"kulu1253-2",19,"pɔŋbɔu","pɔŋbɔu",NA,"","chan2019",NA,"false",NA,NA,"false","",2
